ano,densidade,id_municipio,sigla_uf,taxa_aprovacao
2007,0.024534546127318,2901957,BA,62.86666666666666
2011,0.86712359489385993,2405504,RN,62.944444444444457
2009,0.0464540205542375,2510204,PB,63.011111111111106
2009,0.025451387849207998,2927606,BA,63.0125
2007,0.065015514647903755,2924058,BA,63.069999999999993
2007,0.035038615422998,2516151,PB,63.090909090909086
2011,0.24106736538142171,2924207,BA,63.099999999999994
2007,0.083950979265005249,2211407,PI,63.119230769230768
2007,0.20676077220978,2409704,RN,63.211999999999996
2007,0.074203820802529741,2205805,PI,63.242307692307705
2009,0.46568318033989,2415008,RN,63.243478260869587
2007,0.066379155929820244,2906808,BA,63.344999999999992
2007,0.204722657573285,5006259,MS,63.359090909090909
2009,0.1040925965299675,2509800,PB,63.43333333333333
2007,0.152108729967595,2917300,BA,63.480952380952374
2007,0.0317794288181875,1500859,PA,63.487500000000004
2009,1.82181992960515,2930501,BA,63.607692307692304
2007,0.015569035695967849,1501907,PA,63.61875
2007,0.13178661503361,2802304,SE,63.623076923076923
2007,0.010150444568334849,1502806,PA,63.625
2009,0.101779986734896,2210979,PI,63.67777777777777
2007,0.0461534584841785,2516755,PB,63.7125
2007,0.051246628854164249,2913457,BA,63.718749999999993
2007,0.043794067145381754,2203107,PI,63.855555555555547
2007,0.0088660342228921,1501600,PA,63.875
2007,0.022745365631753,2919959,BA,63.944444444444443
2007,0.038597707451346747,2603801,PE,63.953846153846143
2007,0.053128181315307749,2907202,BA,63.970833333333331
2007,0.012490632025981,1506583,PA,63.9875
2007,0.083929202658605,2902252,BA,64.015000000000015
2007,0.159435519420565,1508001,PA,64.044444444444451
2007,0.051650752624409255,2602407,PE,64.055555555555557
2011,1.6586570730754082,2908002,BA,64.063636363636363
2007,0.22817651427010749,2922003,BA,64.0842105263158
2007,0.040173821261124,2606507,PE,64.086363636363615
2007,0.27150244120329248,3110806,MG,64.088888888888889
2007,0.109391940962716,2912103,BA,64.092307692307685
2007,0.019023819867113,1502004,PA,64.095833333333346
2007,0.10701077901632225,2929354,BA,64.100000000000009
2007,0.1338824644816175,2927903,BA,64.158333333333331
2009,0.060551813460816506,2205359,PI,64.2125
2007,0.46425851517716,1501303,PA,64.291666666666671
2007,0.013316252828644199,1501956,PA,64.291666666666671
2007,0.011043275919991349,2926657,BA,64.350000000000023
2007,0.05892004442646,2502706,PB,64.3814814814815
2007,0.11085958039930274,2910602,BA,64.428000000000011
2009,0.0543434664171,1302207,AM,64.443478260869568
2007,0.053046016991918,2916856,BA,64.4625
2009,0.16176159816589752,2933174,BA,64.475
2007,0.064099754502231,2513000,PB,64.547058823529412
2011,0.15774907889664416,2902104,BA,64.5578947368421
2009,2.6540907628507,2900702,BA,64.558333333333351
2015,0.31995556818252918,2202117,PI,64.59999999999998
2007,0.032839146936854496,2211506,PI,64.600000000000009
2007,0.060558569585497254,2905503,BA,64.6190476190476
2007,0.1247447308311575,2915700,BA,64.6625
2007,0.0737309503178675,2916203,BA,64.672727272727258
2011,0.18316222313684419,2205359,PI,64.677777777777777
2007,0.11697332087734225,2928000,BA,64.737499999999983
2015,2.5700674872427252,5106174,MT,64.75555555555556
2007,0.083489870453121243,2906402,BA,64.761538461538464
2009,0.049847022922838748,1501907,PA,64.79000000000002
2007,0.039790054831296752,2708402,AL,64.796153846153857
2007,0.224113284039815,2705606,AL,64.852631578947381
2009,0.09479243018049574,2206100,PI,64.888461538461542
2007,0.05735058188214,2903276,BA,64.9125
2009,0.0733545339101615,4310652,RS,64.9375
2009,1.5236096311019,2513901,PB,64.944444444444443
2007,0.039015617476862753,2612901,PE,64.949999999999989
2007,0.069093238578508492,2910503,BA,64.959090909090918
2007,0.0054077958354911,1302801,AM,64.99
2007,0.0029864644871251,1303700,AM,64.995
2017,5.0382925262230343,2805208,SE,65.0
2007,0.098064642293626741,2931509,BA,65.0181818181818
2009,0.014092583690812,1505205,PA,65.062500000000014
2007,0.0096501660708554,2509008,PB,65.069565217391286
2007,0.03528539388063,1503457,PA,65.087499999999991
2015,3.021037656000467,2203107,PI,65.13181818181819
2009,0.89487383821757494,2932903,BA,65.140909090909091
2009,0.283397107074225,2901007,BA,65.199999999999989
2009,0.54143494443805751,2910701,BA,65.209090909090889
2007,0.207651882004226,2928059,BA,65.21
2007,0.032522124023616004,2600609,PE,65.2181818181818
2007,0.082857340079560748,2700904,AL,65.227777777777789
2007,0.316159600115308,2910701,BA,65.246153846153845
2007,0.077561105529319746,2915809,BA,65.27
2009,0.840054454015925,2917607,BA,65.300000000000011
2007,0.045578851412944,2205532,PI,65.312500000000014
2017,7.7645300719996753,2407906,RN,65.324999999999989
2009,0.0938611826129485,2403509,RN,65.33846153846153
2007,0.04601795167224175,2600401,PE,65.345454545454544
2007,0.059756796656414993,2918308,BA,65.35
2009,0.22442792367021749,2920403,BA,65.395454545454555
2009,1.7339383133751749,2925204,BA,65.4076923076923
2007,0.0850156228521665,2408409,RN,65.411111111111126
2009,0.0270654098611975,2909208,BA,65.412500000000009
2007,0.041541992584967748,1502301,PA,65.416666666666657
2007,0.045575866147739751,1505403,PA,65.450000000000017
2007,0.10758856135215875,2704609,AL,65.4769230769231
2007,0.050910910913234748,2600500,PE,65.4952380952381
2007,0.0342604053364775,2509800,PB,65.496153846153859
2009,0.038545930469394252,2205532,PI,65.5
2007,0.060164481316493004,2705903,AL,65.554545454545448
2007,0.0523445490471035,2401453,RN,65.640740740740739
2007,0.027033554370131573,2111078,MA,65.65
2013,2.8141972969559168,4312625,RS,65.675000000000011
2019,1.8256037073241249,2201309,PI,65.678571428571431
2007,0.099150370828920253,2931103,BA,65.7
2009,0.022153661847219751,2911857,BA,65.711111111111109
2007,0.011294396769043001,1303502,AM,65.720000000000013
2015,0.56398200601785575,2933505,BA,65.733333333333334
2007,0.059590901393829748,2923902,BA,65.78
2007,0.222784782472155,5106174,MT,65.783333333333346
2007,0.14155139891802751,2305704,CE,65.822727272727278
2013,0.93693054995310421,2806800,SE,65.833333333333329
2009,0.08594639681297625,2705002,AL,65.844444444444434
2007,0.058768938698368,2905107,BA,65.85
2009,0.0174692142360235,1501105,PA,65.85
2009,0.08230190595030526,2805406,SE,65.857692307692332
2011,0.22932700811002665,2201929,PI,65.86666666666666
2019,2.0772527294272836,2408706,RN,65.875862068965517
2009,0.304002467690145,2804904,SE,65.876923076923077
2007,0.284274987199745,2708006,AL,65.888461538461542
2009,0.088326254826254752,2910404,BA,65.914285714285711
2007,0.042724600683724245,2904803,BA,65.922222222222217
2007,0.023420590431611522,1503507,PA,65.93125
2007,0.09368575485390325,2707800,AL,65.933333333333337
2007,0.046181389730534254,2600708,PE,65.946153846153834
2011,0.21175649840924834,2202729,PI,65.966666666666669
2007,0.078353194093419259,2203701,PI,65.992307692307691
2009,0.17145869347366,2409704,RN,66.0
2007,1.44004246891505,2916401,BA,66.003846153846126
2007,0.14904451515913,2914901,BA,66.035294117647069
2007,0.34155228693317252,2513703,PB,66.081481481481489
2007,0.15950639317122375,2908408,BA,66.0818181818182
2017,8.5532893704108766,2916104,BA,66.1
2009,0.061637433789181247,2903276,BA,66.100000000000009
2007,0.511941383184885,2921005,BA,66.109090909090909
2007,0.022928705123910251,2601300,PE,66.128
2007,0.030400776285607,2926509,BA,66.13
2017,2.8298770235521671,2916302,BA,66.175
2007,0.043511463561749661,2909505,BA,66.184999999999988
2007,0.046554229688722,2607950,PE,66.195
2015,1.3495462864315582,2804300,SE,66.2217391304348
2013,1.7867026607796417,2405504,RN,66.222222222222214
2011,0.23985222461821418,2805406,SE,66.261111111111134
2007,0.16880212439353248,2904902,BA,66.262499999999989
2009,0.0223296597280775,2111631,MA,66.312500000000014
2007,0.042684813923938747,2611200,PE,66.316000000000017
2007,0.069022778585807,2907004,BA,66.345454545454544
2007,0.18838903361129752,2804003,SE,66.353846153846163
2013,1.6407997193568833,2916609,BA,66.355555555555569
2009,0.11047357249009576,2928059,BA,66.36818181818181
2007,0.21815454346091251,2406403,RN,66.378260869565224
2007,0.0686191484356625,2508406,PB,66.409090909090921
2007,0.017511103065749333,1506401,PA,66.429999999999993
2007,0.043309250405064996,2705408,AL,66.436363636363623
2011,1.1582196596295276,2907905,BA,66.4409090909091
2009,0.1104922816778825,2901601,BA,66.444444444444457
2009,2.26188402142195,2916104,BA,66.445454545454552
2009,0.056195528024449,1506401,PA,66.455
2015,1.7934864213542916,2201309,PI,66.455555555555549
2007,0.038369975068107,2613800,PE,66.465384615384608
2007,0.056284959129218749,2914000,BA,66.487500000000011
2007,0.12133327115794,2512754,PB,66.507407407407413
2013,0.38441828161454167,2202117,PI,66.5111111111111
2007,0.056536339876735,2412559,RN,66.51666666666668
2009,0.1759134183393595,2608008,PE,66.533333333333317
2007,0.068751271907836753,2408706,RN,66.536363636363632
2007,0.089247401395743,2917607,BA,66.545833333333334
2007,0.077266614487262741,2920106,BA,66.5590909090909
2009,0.246814466305125,2411601,RN,66.57037037037037
2007,0.055873268262129,2917201,BA,66.5875
2011,0.46040022278091,2801009,SE,66.607407407407379
2009,1.6541773524201249,1100809,RO,66.6111111111111
2009,0.1259171260334605,2800506,SE,66.611111111111128
2009,0.078794097495993254,2903607,BA,66.61363636363636
2007,0.0275111444516355,1501576,PA,66.622727272727261
2007,0.026465187842114751,2400901,RN,66.648148148148124
2007,0.043899934935401751,2703205,AL,66.655
2007,0.32829896612311749,3124609,MG,66.677777777777791
2007,0.015570468165575333,1300060,AM,66.681818181818173
2007,0.063203556651586987,2608404,PE,66.691304347826119
2009,0.23470080321988748,2915809,BA,66.7090909090909
2007,0.27371581688464247,2514008,PB,66.713043478260886
2007,0.065077341155936247,2900306,BA,66.715
2009,0.4736154616948825,2916302,BA,66.736363636363649
2007,0.19270483550602502,2910909,BA,66.754545454545479
2007,0.2051964362735125,2919306,BA,66.764999999999986
2007,0.019898846161677725,1507201,PA,66.77500000000002
2015,6.5672732025517249,2916104,BA,66.781818181818181
2011,1.6472308139537417,2700607,AL,66.790909090909082
2007,0.031435843469323,2502102,PB,66.803703703703718
2007,0.027955262763156248,1506104,PA,66.820000000000007
2009,0.0466494422572175,2201929,PI,66.825
2007,0.0512876210555185,2920403,BA,66.825000000000017
2007,0.098617257984842,2708709,AL,66.8263157894737
2009,0.080038222205057741,2707800,AL,66.833333333333329
2007,0.10109771496522076,2803906,SE,66.888461538461542
2009,2.7098096693663,2933307,BA,66.888888888888872
2007,0.0090138267001945,1502509,PA,66.899999999999991
2007,0.027581134829708,2702355,AL,66.9125
2007,0.019034817518118,2102754,MA,66.93
2009,0.061617981644058,2902054,BA,66.933333333333337
2007,0.0537263443093855,2607703,PE,66.954545454545467
2007,0.095388440115491746,2920007,BA,66.955
2009,0.082117339798743,3152131,MG,66.978947368421046
2007,0.054687036795051248,2206100,PI,66.979166666666671
2007,0.083505560973636761,2904704,BA,66.985
2007,0.059967936452679,2930402,BA,66.986956521739117
2007,0.14674204296826748,2800605,SE,66.988461538461536
2017,1.1572576259501,4319364,RS,67.033333333333331
2009,0.070661668960795745,2207751,PI,67.0925925925926
2007,1.8573649093807749,2905701,BA,67.104545454545459
2007,0.11388151156054499,2507408,PB,67.1076923076923
2009,0.831344030263965,2908408,BA,67.168181818181822
2009,0.0991889798459385,2931509,BA,67.175
2013,0.26974740962833832,2923050,BA,67.177777777777777
2007,0.12069902780778333,3145851,MG,67.2
2007,0.160565941702085,1501808,PA,67.200000000000017
2009,2.81833905606415,2910057,BA,67.211111111111109
2009,0.4181122588542025,3305307,RJ,67.260869565217391
2007,0.012279493871793001,1302207,AM,67.268181818181816
2007,0.1795306600467475,2907509,BA,67.277272727272717
2007,0.020350767989734425,2902401,BA,67.315384615384644
2009,0.025400993940764668,2508554,PB,67.326086956521735
2011,0.33227254384318666,2604700,PE,67.359090909090924
2007,0.17261231724997,2701357,AL,67.364285714285728
2011,0.63010862380278,2929305,BA,67.368
2007,0.07703593470480799,2504504,PB,67.373076923076908
2009,0.076071299614328486,2916856,BA,67.37777777777778
2009,0.15909147278816999,2410702,RN,67.399999999999977
2007,0.036630567016234253,2504033,PB,67.413636363636371
2007,0.048670939213546496,2209203,PI,67.417391304347817
2015,1.5880354862533166,2916609,BA,67.422222222222217
2009,0.11150482821501,2507408,PB,67.43461538461537
2009,0.0276818730187465,2400901,RN,67.459259259259269
2013,0.15590770736071002,2924678,BA,67.466666666666669
2007,0.113533363288275,2504801,PB,67.472727272727269
2009,0.40539971224683,2700607,AL,67.4782608695652
2007,0.11267223566216501,2412203,RN,67.4962962962963
2009,2.0391472617683748,2933208,BA,67.499999999999986
2011,0.242564504105265,2700102,AL,67.522222222222226
2009,0.110732513649968,2604700,PE,67.52272727272728
2009,2.3722003559355249,3301009,RJ,67.529629629629639
2009,0.0093817431278732,2906899,BA,67.537500000000009
2011,0.10229615694467725,2705002,AL,67.551851851851836
2009,0.62160686094881745,2801009,SE,67.5807692307692
2007,0.0366528471841495,2613107,PE,67.583333333333329
2007,0.031794630054224254,2703106,AL,67.600000000000009
2007,0.045726567223830505,2613305,PE,67.604000000000013
2009,0.32934402889092251,2928802,BA,67.605000000000018
2007,0.164779602477325,2409209,RN,67.618181818181824
2007,0.011805700786343,2105963,MA,67.624999999999986
2007,0.040421745387849005,2401602,RN,67.636363636363626
2007,0.255102061311745,2411601,RN,67.639130434782587
2007,0.045232999046039,2705309,AL,67.640909090909091
2007,1.7303945671579,2900702,BA,67.641666666666652
2007,0.008777917944702434,1504000,PA,67.643749999999983
2011,0.50011743169627665,2915502,BA,67.677272727272737
2007,0.89494096108023,2916104,BA,67.677272727272751
2009,0.10982205344617249,2913705,BA,67.690909090909074
2007,0.029334538778613251,2701803,AL,67.722727272727283
2007,0.21958654264746,2505105,PB,67.75555555555556
2007,0.0725896631168285,2924801,BA,67.7576923076923
2007,1.2006664283074251,2409332,RN,67.773913043478274
2009,0.0376043088567265,1505486,PA,67.788888888888877
2007,0.087163436314052753,2605004,PE,67.792000000000016
2011,3.6722163957400582,2916104,BA,67.818181818181813
2007,0.24371796595463752,2702405,AL,67.833333333333343
2007,0.0959412043714765,2803005,SE,67.834615384615375
2007,0.165980071388675,2412807,RN,67.836000000000013
2007,0.02889971821545,2201606,PI,67.838461538461544
2011,0.19772449413609167,2705309,AL,67.844444444444449
2011,0.33503476897183021,2900355,BA,67.855555555555569
2007,0.095565094112030749,2901007,BA,67.876
2011,0.60625429104405082,2801702,SE,67.87826086956521
2007,1.804329059291125,2913606,BA,67.8923076923077
2017,3.700052902860075,2801405,SE,67.893939393939377
2007,0.16130017514112,2412708,RN,67.9
2007,0.10500257221857075,2311207,CE,67.918181818181807
2007,0.049069791650250008,2615102,PE,67.935
2019,2.5421574759400167,2930766,BA,67.949999999999989
2015,1.8725489960056665,2204402,PI,67.959090909090918
2009,0.40487378843978,2615409,PE,67.986363636363635
2007,0.1466126012293,2400505,RN,67.988888888888908
2007,0.038921029833000748,2103554,MA,68.01111111111112
2009,0.090329218554688992,2206050,PI,68.02222222222224
2009,0.057934168361753753,2613206,PE,68.02272727272728
2007,0.021468823283376251,1300201,AM,68.044444444444451
2017,1.60842676125885,2912905,BA,68.050000000000011
2009,0.089344938853336248,2509057,PB,68.055555555555571
2009,0.065126171246869244,2203255,PI,68.0625
2007,0.029026203854496002,2202737,PI,68.088888888888874
2007,0.04264870523048625,2604502,PE,68.11
2013,1.21199085505605,2805307,SE,68.11363636363636
2007,0.019656151837857249,2615805,PE,68.125
2007,0.090062038238894748,2931400,BA,68.125000000000014
2007,0.07285663129627426,2911808,BA,68.126315789473679
2011,1.6021924486094168,2932903,BA,68.13636363636364
2011,0.44796998600963178,2804102,SE,68.145454545454527
2009,2.7999175992553753,5218102,GO,68.152631578947364
2007,0.062616291595667492,2514651,PB,68.1611111111111
2007,0.11138657699139173,2929370,BA,68.1625
2007,0.020075615190132,1503804,PA,68.162500000000009
2007,0.075239347334536508,2912707,BA,68.175
2007,0.068815343152481,2932606,BA,68.183333333333309
2007,0.0310033393830935,2206050,PI,68.2
2007,0.12359878908269026,2801702,SE,68.2
2007,0.0888027685738545,2612109,PE,68.2125
2013,2.0564622964569583,2708907,AL,68.222727272727269
2009,0.10561671862088975,2912707,BA,68.225000000000009
2015,0.70960464237838161,2800506,SE,68.228000000000009
2009,0.0742221316278565,2925253,BA,68.24444444444444
2007,0.042646670668336994,2509057,PB,68.244444444444454
2007,0.33838372406336,2404101,RN,68.25454545454545
2007,0.10267689043830999,2101970,MA,68.2625
2007,0.016477438406316665,2201770,PI,68.266666666666652
2007,0.0979556174231315,2501609,PB,68.274074074074079
2015,2.445875380221,2916302,BA,68.277777777777786
2009,0.27328305461434821,2931103,BA,68.287500000000009
2011,0.039619079697510336,1300201,AM,68.295652173913027
2011,0.12127161141917858,2705408,AL,68.304347826086968
2007,0.2069778430452725,2510709,PB,68.316666666666663
2009,0.16712067202619876,2919603,BA,68.337499999999991
2007,0.0065479063128652,1500206,PA,68.33750000000002
2009,0.06762102026925601,2914307,BA,68.350000000000009
2009,0.124614560168935,2202117,PI,68.366666666666674
2007,0.05690639151548775,2707206,AL,68.377272727272739
2007,0.032799798331344,2708105,AL,68.395
2007,0.071841199181254742,2414407,RN,68.40000000000002
2009,0.26842892517404249,2801405,SE,68.403703703703684
2007,0.035016831360837754,2705804,AL,68.404347826086948
2007,0.0654772497330675,2616506,PE,68.41
2007,1.7829610506254,2910800,BA,68.4222222222222
2007,0.035858109553534495,2202729,PI,68.422222222222246
2009,0.762255901967845,2400208,RN,68.42592592592591
2007,0.10582096584471001,2703601,AL,68.428571428571416
2007,0.012054905423181651,1301605,AM,68.429166666666674
2007,0.029470221705785997,1502905,PA,68.431249999999991
2009,0.10865757505552275,2906808,BA,68.454545454545439
2007,0.0394560328444745,2204402,PI,68.4576923076923
2009,0.089352926649813244,2918308,BA,68.46
2011,0.4233264898984217,2111631,MA,68.466666666666654
2011,0.58459075295661167,2912707,BA,68.466666666666683
2009,0.43364116732832003,2910503,BA,68.4681818181818
2007,0.068226539132052746,2607653,PE,68.469230769230776
2009,0.016752182681337126,1501600,PA,68.49444444444444
2011,0.48450044419975086,2930766,BA,68.5
2007,0.0924819678251165,3152131,MG,68.505
2009,1.60004636955985,3305000,RJ,68.50800000000001
2007,0.074743871256906014,2402600,RN,68.51111111111112
2007,1.7857445007255999,2918001,BA,68.51153846153845
2009,0.22817017333092249,2929107,BA,68.514999999999986
2011,0.52671387049502072,2912905,BA,68.523809523809533
2009,0.230815834377895,2806800,SE,68.534615384615392
2007,0.065234476920503742,2900900,BA,68.537500000000009
2007,0.082950082950082993,2100303,MA,68.561904761904756
2015,0.6399710008818158,2900405,BA,68.577777777777783
2007,0.066696817472159,2927507,BA,68.586363636363615
2007,0.161311802400965,2903904,BA,68.6
2007,0.0405213319608235,2926707,BA,68.6125
2007,0.0313198757747375,1506708,PA,68.612500000000011
2009,0.15542046091348249,2402501,RN,68.615384615384642
2007,0.026036138598702,2603207,PE,68.62
2007,0.057324376118884995,2912301,BA,68.62222222222222
2017,0.34015606339890164,2924801,BA,68.633333333333326
2009,0.0697595605926465,2206001,PI,68.633333333333354
2007,0.081690776741608254,2203503,PI,68.634615384615387
2009,0.0726530504077295,2204402,PI,68.637037037037018
2007,0.0309128553747945,2602803,PE,68.645000000000024
2007,0.138732377961145,2906907,BA,68.645454545454541
2011,0.85450764133879664,2901957,BA,68.647619047619045
2007,0.08195488016321,2511103,PB,68.65652173913044
2007,0.0593290613080815,2706000,AL,68.658333333333346
2007,0.089890061900082,2922409,BA,68.663636363636371
2009,0.071659782320768,2202539,PI,68.666666666666657
2009,0.22823239741996,2931707,BA,68.677777777777777
2007,0.018673869948479,2512721,PB,68.677777777777791
2007,0.023254834202085,2600302,PE,68.679999999999993
2017,2.3239213970786,2900355,BA,68.688
2009,0.237880349931445,2803203,SE,68.696153846153834
2007,0.066663465514743753,2915106,BA,68.715
2009,0.0859251413306835,2927507,BA,68.740000000000009
2007,1.2664151199655751,2915601,BA,68.741666666666688
2009,0.07219823288828349,1500958,PA,68.746153846153859
2009,0.59768767032064252,2905602,BA,68.75
2007,0.072510763317409993,2709202,AL,68.751851851851853
2007,0.065885504923978,2928802,BA,68.75500000000001
2007,0.637174880547905,2501807,PB,68.755555555555588
2007,0.089935120021537251,2807501,SE,68.76
2009,0.32477453678815305,1501808,PA,68.7625
2007,0.092453600966719757,2907905,BA,68.763636363636365
2007,0.125503327738085,2508901,PB,68.768181818181816
2009,0.5838964178108,2800605,SE,68.773076923076914
2009,0.21059133747258749,2803906,SE,68.774074074074065
2009,0.0489839460305605,2514305,PB,68.785185185185213
2007,0.078443266249823243,2920601,BA,68.79583333333332
2007,0.55122235301957745,2600054,PE,68.804347826086939
2007,0.157273316657075,2400208,RN,68.822222222222237
2009,0.1050276398530965,2205581,PI,68.824999999999989
2017,1.5603788179939331,2902203,BA,68.825000000000017
2007,0.105205597044743,2515971,PB,68.831818181818193
2009,0.041752829618147247,2918209,BA,68.839999999999989
2007,0.04288579641865925,2605608,PE,68.84
2013,1.7262049635776582,4315149,RS,68.850000000000009
2009,2.5501302502029248,2910800,BA,68.851851851851833
2009,1.2477378930999499,2904902,BA,68.854166666666671
2011,0.51033119904198088,2928059,BA,68.854545454545459
2011,1.5125759493902668,2804003,SE,68.856
2007,0.029697597129328,2105450,MA,68.875
2015,0.57612463396312907,2804102,SE,68.881818181818176
